backend,traffic_pattern,traffic_mode,read_percent,rate,offered_GBps,achieved_GBps,stream_GBps,probe_GBps,avg_latency_ns,read_avg_latency_ns,write_avg_latency_ns,probe_avg_latency_ns,completed_requests,stream_completed_requests,probe_completed_requests,retry_ticks,stream_retry_ticks,probe_retry_ticks,ramulator_total_GBps,ramulator_avg_read_latency_ns,ramulator_row_hit_rate,sim_seconds,host_seconds,wall_seconds,success,exit_cause,run_dir
ramulator,probe-stream-read,probe-stream,100.0,12GiB/s,12.884901888,13.521066666666666,12.509866666666666,1.0112,60.22481012658228,,,60.22481012658228,6338.0,5864.0,474.0,4445706.0,989186.0,3456520.0,13.52948,61.89954117691579,0.6018912529550827,3e-05,0.02,0.20961951000026602,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-read-ramulator-12GiBps
ramulator,probe-stream-read,probe-stream,100.0,16GiB/s,17.179869184,17.465600000000002,16.4736,0.992,68.51051612903225,,,68.51051612903225,8187.0,7722.0,465.0,6928026.0,1359551.0,5568475.0,17.476110000000002,64.66325775,0.6137888956680903,3e-05,0.02,0.21520480499930272,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-read-ramulator-16GiBps
ramulator,probe-stream-read,probe-stream,100.0,20GiB/s,21.47483648,21.348266666666667,20.352,0.996266666666667,70.01270021413276,,,70.01270021413276,10007.0,9540.0,467.0,7983487.0,1730320.0,6253167.0,21.360799999999998,69.62495775332069,0.6129579714485375,3e-05,0.03,0.2213150539992057,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-read-ramulator-20GiBps
ramulator,probe-stream-read,probe-stream,100.0,24GiB/s,25.769803776,25.111466666666665,24.14933333333333,0.9621333333333331,84.83082483370288,,,84.83082483370288,11771.0,11320.0,451.0,12552846.0,2128599.0,10424247.0,25.134800000000002,77.47935188456967,0.6051247242491091,3e-05,0.03,0.2294428790009988,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-read-ramulator-24GiBps
ramulator,probe-stream-read,probe-stream,100.0,28GiB/s,30.064771072,28.352,27.4112,0.9408,92.3216507936508,,,92.3216507936508,13290.0,12849.0,441.0,15888401.0,3423541.0,12464860.0,28.373099999999997,86.64760606796993,0.5900210399759543,3e-05,0.04,0.2443259970004874,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-read-ramulator-28GiBps
ramulator,probe-stream-read,probe-stream,100.0,32GiB/s,34.359738368,30.432000000000002,29.5744,0.8576,119.56016417910449,,,119.56016417910449,14265.0,13863.0,402.0,25798590.0,6244737.0,19553853.0,30.461599999999997,97.83809038728202,0.5724084832365087,3e-05,0.05,0.24724566799886816,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-read-ramulator-32GiBps
ramulator,probe-stream-read,probe-stream,100.0,36GiB/s,38.654705664,30.95893333333333,30.135466666666662,0.823466666666667,125.99418134715026,,,125.99418134715026,14512.0,14126.0,386.0,30933710.0,10717809.0,20215901.0,30.984299999999998,108.2882592960617,0.5538885065381969,3e-05,0.05,0.2533707410002535,True,board.processor.cores0.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-read-ramulator-36GiBps
ramulator,probe-stream-read,probe-stream,100.0,40GiB/s,42.94967296,31.06773333333333,30.231466666666662,0.8362666666666669,124.50016071428571,,,124.50016071428571,14563.0,14171.0,392.0,35103153.0,14266672.0,20836481.0,31.080299999999998,112.40980600233371,0.5463401248542225,3e-05,0.06,0.26282278600046993,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-read-ramulator-40GiBps
ramulator,probe-stream-read,probe-stream,100.0,48GiB/s,51.539607552,31.138133333333332,30.3488,0.789333333333333,136.78537027027028,,,136.78537027027028,14596.0,14226.0,370.0,41413894.0,18371040.0,23042854.0,31.1613,115.23244203025946,0.5392612859097127,3e-05,0.06,0.2517668300006335,True,board.processor.cores0.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-read-ramulator-48GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,1GiB/s,1.073741824,2.090666666666666,1.073066666666666,1.0176,52.842603773584905,,,52.842603773584905,980.0,503.0,477.0,2420488.0,20839.0,2399649.0,2.09065,41.70325425105782,0.327217125382263,3e-05,0.01,0.20147049400111428,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-1GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,4GiB/s,4.294967296,5.2906666666666675,4.288,1.002666666666667,69.02819787234043,,,69.02819787234043,2480.0,2010.0,470.0,6570038.0,10410.0,6559628.0,5.29488,47.80265152,0.5298146655922643,3e-05,0.01,0.20119067399900814,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-4GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,8GiB/s,8.589934592,9.474133333333334,8.561066666666667,0.913066666666667,99.97393457943926,,,99.97393457943926,4441.0,4013.0,428.0,14519876.0,90047.0,14429829.0,9.480450000000001,64.89365891492777,0.5808773903262092,3e-05,0.02,0.20977945199956594,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-8GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,12GiB/s,12.884901888,13.4592,12.663466666666666,0.7957333333333331,141.0501072386059,,,141.0501072386059,6309.0,5936.0,373.0,23532135.0,570257.0,22961878.0,13.46336,77.13723128608923,0.5998732773641692,3e-05,0.02,0.21667610199983756,True,board.processor.cores0.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-12GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,16GiB/s,17.179869184,17.01973333333333,16.337066666666665,0.682666666666667,169.749421875,,,169.749421875,7978.0,7658.0,320.0,26520524.0,1637097.0,24883427.0,17.028129999999997,97.85328135159817,0.6051346274264245,3e-05,0.03,0.23514971599979617,True,board.processor.cores0.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-16GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,20GiB/s,21.47483648,20.078933333333335,19.5392,0.5397333333333331,222.77527272727275,,,222.77527272727275,9412.0,9159.0,253.0,30114918.0,3067585.0,27047333.0,20.080879999999997,134.96109606106867,0.6021882302953049,3e-05,0.04,0.23963545500009786,True,board.processor.cores0.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-20GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,24GiB/s,25.769803776,21.98613333333333,21.482666666666663,0.503466666666667,240.24715254237287,,,240.24715254237287,10306.0,10070.0,236.0,33127600.0,5623389.0,27504211.0,21.9945,163.27527796300953,0.5896665374176038,3e-05,0.04,0.2433483899985731,True,board.processor.cores1.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-24GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,28GiB/s,30.064771072,22.69209193755875,22.233428802598223,0.458663134960527,261.31620646986136,,,261.31620646986136,10637.0,10422.0,215.0,37172330.0,8912901.0,28259429.0,22.698400000000003,183.7076652204807,0.5827230046948357,3e-05,0.04,0.2424024569991161,True,board.processor.cores0.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-28GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,32GiB/s,34.359738368,22.882133333333332,22.4576,0.42453333333333304,275.15092964824123,,,275.15092964824123,10726.0,10527.0,199.0,39806104.0,12057657.0,27748447.0,22.894699999999997,202.42979247852548,0.5742482078018807,3e-05,0.05,0.24009103100070206,True,board.processor.cores0.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-32GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,36GiB/s,38.654705664,23.204266666666662,22.807466666666663,0.3968,301.77006989247315,,,301.77006989247315,10877.0,10691.0,186.0,42739146.0,14269653.0,28469493.0,23.2212,207.3781563819647,0.5673491874024423,3e-05,0.05,0.24244902899954468,True,board.processor.cores0.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-36GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,40GiB/s,42.94967296,22.944000000000003,22.594133333333335,0.349866666666667,338.84599390243903,,,338.84599390243903,10755.0,10591.0,164.0,45038320.0,16266082.0,28772238.0,22.9523,221.16214883081727,0.5611657694449601,3e-05,0.05,0.24357237900039763,True,board.processor.cores0.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-40GiBps
ramulator,probe-stream-mixed,probe-stream,50.0,48GiB/s,51.539607552,22.730666666666664,22.346666666666664,0.384,299.82267777777776,,,299.82267777777776,10655.0,10475.0,180.0,48224327.0,19286748.0,28937579.0,22.7411,228.2665218620931,0.5538375035141974,3e-05,0.05,0.2717038010014221,True,board.processor.cores0.generator has encountered the exit state and will terminate the simulation.,m5out/ddr5-4800-gem5-ramulator-sweep/runs/probe-stream-mixed-ramulator-48GiBps
